id,address,zip_code,latitude,longitude,city,state,categories,rating,name,price_level
AVzA3YYlFcQ3k02bBYj6,181 Church St,10007,40.715619,-74.007053,New York,NY,"Pizza,Restaurant,Fast Food,Pizza Place",3.5,Domino's Pizza,1
AVzBEWzE-gnIPe8DSjDM,9450 S Northshore Dr,37922,35.86503,-84.06183,Knoxville,TN,"Restaurant,Pizza Place",3.8,Subway,1
AWHoYuHn3-Khe5l_hJg_,66 Church St,17236,39.830639,-77.900885,Mercersburg,PA,"Restaurant,Pizza Place",4.5,Romeo's Pizza,2
AVweiM1yByjofQCxzH_l,119 1st Ave W,61264,41.453409,-90.567951,Milan,IL,"Restaurant,Pizza Place",4.5,Pagalo's Pizzeria & Gelato Cafe,2
AVwcjkUJIN2L1WUfmRP3,19998 Homestead Rd,95014,37.337431,-122.022773,Cupertino,CA,"Restaurant,Pizza Place,Sandwich Place",,,
AVwdNSIUByjofQCxmpB8,6255 Zebulon Rd,31210,32.879953,-83.76711999999998,Macon,GA,"Pizza,Restaurant,Pizza Place",,,
AV3SAJi1a4HuVbed-5yU,571 Mid Rivers Mall Dr,63376,38.78674,-90.628281,Saint Peters,MO,"Restaurant,Pizza Place",,,
AV3R7RDs3-Khe5l_RQPv,51100 D W Seaton Dr,48047,42.676405,-82.774628,New Baltimore,MI,"Restaurant,Pizza Place",,,
AVz-I7Od3D1zeR_xDJYa,32622 7 Mile Rd,48152,42.42629,-83.369035,Livonia,MI,"Restaurant,Pizza Place",,,
AVwc32AVByjofQCxjHVj,37525 Harper Ave,48036,42.572904,-82.87146800000002,Clinton Township,MI,"Restaurant,Pizza Place",,,
AVzX81oSFcQ3k02bCExm,1115 S Bethlehem Pike,19002,40.15753,-75.21401,Ambler,PA,"Restaurant,Pizza Place",3.3,Domino's Pizza,1
AVwdDAvoByjofQCxk8xS,305 South St,19147,39.941619,-75.14774399999997,Philadelphia,PA,"Pizza,Restaurant,Italian,Pizza Place",4.5,Lorenzo and Sons Pizza,1
AVwcv3N1ByjofQCxhvl_,446 N Campbell Ave,85719,32.227154,-110.943778,Tucson,AZ,"Restaurant,Pizza Place",,,
AVwdCogIByjofQCxk4yW,140 7th Ave,11215,40.672844,-73.976813,Brooklyn,NY,"Restaurant,Pizza Place",4.5,Da Nonna Rosa,2
AVwcuJEE_7pvs4fzyPc_,4268 Oldfield Crossing Dr,32223,30.16557,-81.60236,Jacksonville,FL,"Pizza,Pizza Place Loretto,Restaurant,Karaoke,Pizza Place,Restaurants",4.5,Firehouse Subs,1
AVwdE2AeIN2L1WUfr913,543 E Eighth St,49686,44.759399,-85.612496,Traverse City,MI,"Restaurant,Pizza Place",4.4,Dino's Pizza,1
AVwdvPKDIN2L1WUfyvqd,7019 N 19th Ave,85021,33.539646999999995,-112.099597,Phoenix,AZ,"Pizza,Restaurant,Pizza Place,Restaurants,Italian Restaurants",4.7,Raffaele's Pizza,1
AVwdMlkBkufWRAb53UiP,5549 County Farm Rd,60133,41.967381,-88.151613,Hanover Park,IL,"Pizza,Restaurant,Pizza Place,Food & Entertainment,Restaurants",3.2,Rosati's Pizza,2
AV1tfTqLa4HuVbed8MBD,1165 W Spring St,60177,41.996174,-88.31400500000002,South Elgin,IL,"Pizza,Restaurant,Pizza Place,Restaurants",3.6,Rosati's Pizza,2
AVwc-HGcIN2L1WUfq3Qg,2809 Preston Rd,75034,33.10043,-96.80569,Frisco,TX,"Restaurant,pizza place",,,
AVwdxa5d_7pvs4fz9Igb,100 Main St,34695,27.990624,-82.688647,Safety Harbor,FL,"Restaurant,Pizza Place",3.8,Bravo NY Pizzeria,1
AV1TsjOrLD2H7whiaOoF,11551 University Blvd,32817,28.59772,-81.21959,Orlando,FL,"Pizza,Restaurant,Pizza Place",4.4,Toasted (UCF area),2
AVweZJHdkufWRAb5Cg_O,4452 Kenny Rd,43220,40.049343,-83.049356,Columbus,OH,"Restaurant,Pizza Place",4.3,Iacono's Pizza & Restaurant,2
AVwc2SgF_7pvs4fzzmV0,1931 W Badillo St,91790,34.087565999999995,-117.944783,West Covina,CA,Pizza Place,,,
AVwc8fU-kufWRAb50sJQ,4100 Redwood Rd,94619,37.797881,-122.182371,Oakland,CA,"Pizza,Restaurant,Pizza Place",,,
AVwdB2rUkufWRAb51jn0,22435 Ventura Blvd,91364,34.168473,-118.615919,Woodland Hills,CA,"Pizza,Restaurant,Pizza Place",,,
AVwclvCR_7pvs4fzwyPc,3515 Lindell Blvd,63103,38.636886,-90.230492,Saint Louis,MO,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place and Italian Restaurant Grand Center,Pizza Place",,,
AVwd1VbeIN2L1WUfzn19,5346 Prosperity Church Rd,28269,35.367018,-80.786328,Charlotte,NC,Pizza Place,4.6,Due Amici Pizza,1
AVwcpoc8kufWRAb5xiAw,3928 Wadsworth Blvd,80033,39.772138,-105.080217,Wheat Ridge,CO,"Pizza,Restaurant,Pizza Place",,,
AVwc6LPkkufWRAb50T-S,11705 SW Pacific Hwy,97223,45.437473,-122.757774,Portland,OR,"Restaurant,Pizza Place",,,
AVwcqsLUkufWRAb5xtyO,118 S Broadway St,72761,36.184337,-94.540776,Siloam Springs,AR,Pizza Place,4.6,Fratelli's Wood-Fired Pizzeria,2
AVwd6HnkByjofQCxtj4j,1600 Central Ave,28205,35.22007,-80.811993,Charlotte,NC,"Restaurant,Pizza Place",4.4,The Pizza Peel & Tap Room,2
AVwdND42_7pvs4fz3XnS,1 Jericho Tpke,11753,40.776024,-73.567414,Jericho,NY,"Italian Restaurant,Pizza Place",,,
AVwc4yqiIN2L1WUfp-Z6,320 Water St,54703,44.802303,-91.506636,Eau Claire,WI,Pizza Place,4.6,Gyro King,1
AVwcjadL_7pvs4fzwX65,2625 Enterprise Rd,32763,28.914771,-81.291848,Orange City,FL,Pizza Place,,,
AVwcqf1uByjofQCxg0Ap,33521 7 Mile Rd,48152,42.425978,-83.37779,Livonia,MI,"Restaurant,Pizza Place",,,
AVweEFRx_7pvs4fz_uFo,7488 Mentor Ave,44060,41.654779,-81.373598,Mentor,OH,"Restaurant,Pizza Place",,,
AVwdgjfW_7pvs4fz6lT1,438 S York Rd,60106,41.946328,-87.940039,Bensenville,IL,Pizza Place,4.4,Mamma Maria's Pizzeria & Ristorante,2
AVwc41up_7pvs4fz0B7X,4938 S Staples St,78411,27.71003,-97.367294,Corpus Christi,TX,"American Restaurant,Pizza Place",3.6,Subway Restaurants,1
AVwcfE_E_7pvs4fzvk2-,19741 S Main St,28031,35.47867,-80.856549,Cornelius,NC,"Pizza Place,Sandwich Place",,,
AVweSf4QByjofQCxw6bY,6694 N Northwest Hwy,60631,42.002694,-87.816091,Chicago,IL,Pizza Place,,,
AVwdwDPHByjofQCxsKP2,2030 New Bern Ave,27610,35.778771,-78.606886,Raleigh,NC,Pizza Place,4.5,Frank's Pizza & Italian Restaurant,1
AVwch14I_7pvs4fzwFn4,2129 Knapp St,11229,40.599942,-73.93383299999998,Brooklyn,NY,"Pizza Place Gerritsen Beach,Pizza Place",,,
AVwd4tuzByjofQCxtXEj,4619 N University Dr,33067,26.287732,-80.248144,Pompano Beach,FL,"Pizza,Pizza Place,Restaurants,Italian Restaurants",,,
AVwdRv4hkufWRAb54Naf,420 Madison Ave,12210,42.652341,-73.767453,Albany,NY,Pizza Place,,,
AVwce7mtIN2L1WUflbxC,314 E Army Trail Rd,60139,41.936861,-88.075624,Glendale Heights,IL,Pizza Place,,,
AVzA0x813D1zeR_xA_JE,15525 Los Gatos Blvd Ste D,95032,37.243443,-121.960686,Los Gatos,CA,"Restaurant,Pizza Place",,,
AVwd-PvfByjofQCxuJU4,2420 Arapahoe Ave,80302,40.014555,-105.262714,Boulder,CO,"Restaurant,Pizza Place",,,
AV1tfrRoRxPSIh2RbTes,891 W Galbraith Rd,45231,39.215063,-84.517515,Cincinnati,OH,"Restaurant,Pizza Place",,,
AV1tfrRORxPSIh2RbTep,2717 Vine St,45219,39.131001,-84.50975799999998,Cincinnati,OH,"Restaurant,Pizza Place",3.8,LaRosa's Pizza Clifton,2
AV0Y37eU-gnIPe8DVVO2,3780 BachBuxton Rd,45102,39.051409,-84.24594,Amelia,OH,"Restaurant,Pizza Place",,,
AVwcm1NskufWRAb5xDgU,3174 NW Federal Hwy,34957,27.242253,-80.271337,Jensen Beach,FL,"Restaurant,Pizza Place",2.8,Sbarro,1
AVzBCDWr-gnIPe8DSh9Y,1700 W New Haven Ave,32904,28.079061,-80.649288,Melbourne,FL,"Restaurant,Pizza Place",4.1,Auntie Anne's,1
AVwdCqqvkufWRAb51sN2,248 Towne Center Cir,32771,28.806028,-81.33977900000002,Sanford,FL,"Restaurant,Pizza Place",,,
AVwcjZ9w_7pvs4fzwXzx,5210 Northland Dr NE,49525,43.057931,-85.579803,Grand Rapids,MI,"Restaurant,Pizza Place",4.5,Papa Murphy's Take 'N' Bake Pizza,1
AVwci5LLByjofQCxfcI1,320 Town Center Ave,30024,34.055667,-84.063046,Suwanee,GA,"Restaurant,Pizza Place",4.5,Planet Smoothie,1
AVweX_TwkufWRAb5CXOs,51170 Gratiot Ave,48051,42.676756,-82.831551,New Baltimore,MI,"Pizza,Restaurant,American restaurants,Pizza Place,Restaurants",,,
AVwcuEAkIN2L1WUfoIw6,2900 N Mesa St,79902,31.779075,-106.504225,El Paso,TX,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwdBgWPkufWRAb51gIL,9747 E 21st St N,67206,37.721947,-97.223907,Wichita,KS,"Restaurant,Pizza Place",,,
AWBsuBUuRxPSIh2RpZ-P,6605 E Mill Plain Blvd,98661,45.627149,-122.603662,Vancouver,WA,"Restaurant,Pizza Place",,,
AVwdMPtvkufWRAb53Qq4,8611 NE Ward Rd,98682,45.68521,-122.505588,Vancouver,WA,"Restaurant,Pizza Place",,,
AVwdpZo7ByjofQCxrLJS,3415 SE 192nd Ave,98683,45.596329,-122.47797,Vancouver,WA,"Restaurant,Pizza Place",4.2,Papa Murphy's Take 'N' Bake Pizza,1
AV6eY3qS3-Khe5l_X0cq,2300 Bernadette Dr,65203,38.965843,-92.37435,Columbia,MO,"Restaurant,Pizza Place",,,
AWEKTpVjIxWefVJww0Iq,118 Service Dr,39042,32.283241,-90.026572,Brandon,MS,"Restaurant,Pizza Place",3.8,Mazzio's Italian Eatery,2
AVwd5HqnByjofQCxta7x,7044 Emblem Dr,46237,39.665477,-86.081345,Indianapolis,IN,"Restaurant,Pizza Place,Restaurants",3.4,Noble Roman's,2
AVwdPBf5kufWRAb53ulU,6607 S Semoran Blvd,32822,28.467784,-81.309804,Orlando,FL,"Restaurant,Pizza Place",,,
AVwdr4F4ByjofQCxrj6x,2905 S Walton Blvd,72712,36.341499,-94.209849,Bentonville,AR,"Restaurant,Pizza Place",,,
AVweFWZb_7pvs4fz_4zT,3157 Sugarloaf Pkwy,30045,33.921219,-84.010071,Lawrenceville,GA,"Restaurant,Bar,Pizza Place",4.2,Johnny's New York Style Pizza,2
AVwdRkzC_7pvs4fz4Jtp,7119 E Shea Blvd,85254,33.582082,-111.92745,Scottsdale,AZ,"Restaurant,Pizza Place",,,
AVweh3T9IN2L1WUf5yjH,85 7th Ave,11217,40.67467,-73.975199,Brooklyn,NY,"Pizza,Restaurant,Italian,Pizza Place North Slope,Pizza Place",4.3,Roma Pizza,1
AV1ZOwG_FcQ3k02bFsHa,650 W Maple St,60451,41.51818400000001,-87.981841,New Lenox,IL,"Restaurant,Pizza Place",4.3,Beggars Pizza,2
AVzc_1iX-gnIPe8DTbCN,404 E Central Blvd Ste 102,32801,28.542101,-81.372528,Orlando,FL,"Restaurant,Pizza Place",,,
AV1tfg-3IxWefVJwg2y1,170 W Washington St,60602,41.883433,-87.633228,Chicago,IL,"Restaurant,Pizza Place",4,Cardozo's Pub,1
AVwdeDnFByjofQCxpbzs,2635 E 62nd St,46220,39.867944,-86.118937,Indianapolis,IN,"Pizza,Restaurant,Italian Restaurant,Pizza Place,Restaurants",,,
AVwc3M_dIN2L1WUfpthC,18944 Brookhurst St,92708,33.687493,-117.953808,Fountain Valley,CA,"Pizza,Restaurant,Italian,Pizza Place,Restaurants",,,
AWEKT4DT3-Khe5l_ebt8,835 West State Street,45067,39.480325,-84.47224,Trenton,OH,"Restaurant,Pizza Place",,,
AWEKjYl6RxPSIh2RrdA_,6782 Corwin Avenue,45068,39.522761,-84.065914,Waynesville,OH,"Restaurant,Pizza Place",,,
AWEKkatba4HuVbedMUGD,3972 Red Bank Road,45227,39.145938,-84.403987,Cincinnati,OH,"Restaurant,Pizza Place",,,
AVzoImcY-gnIPe8DT9Wi,19645 Pilot Knob,55024,44.666308,-93.17813,Farmington,MN,"Restaurant,Pizza Place",,,
AWEKjoYvRxPSIh2Rrd4I,1387 Lee Street,60018,42.027936,-87.893624,Des Plaines,IL,"Restaurant,Pizza Place",,,
AVwds1T9IN2L1WUfyZ4Z,4233 E Lancaster,76103,32.741273,-97.260258,Fort Worth,TX,"Restaurant,Pizza Place",,,
AWEH746LRxPSIh2Rq3yT,1698 Pass Rd,39531,30.403128,-88.938323,Biloxi,MS,"Restaurant,Pizza Place",,,
AVwchSRr_7pvs4fzv-gF,6928 E Broad St,43213,39.98267,-82.817584,Columbus,OH,"Restaurant,Pizza Place",3.4,Domino's Pizza,1
AVweNUVxkufWRAb5A76K,5057 E McKellips Rd,85215,33.451853,-111.721665,Mesa,AZ,"Restaurant,Pizza Place",,,
AWEKZQYv3-Khe5l_ekMu,215 Main Street,46706,41.366126,-85.05581,Auburn,IN,"Restaurant,Pizza Place",,,
AVwdr_Tt_7pvs4fz8Wip,70 N Vail Ave,60005,42.083411,-87.984153,Arlington Heights,IL,"Restaurant,Pizza Place",4.5,Shakou Arlington Heights,3
AVwd25zP_7pvs4fz94Yr,2401 15th St,80202,39.756755,-105.009659,Denver,CO,"Restaurant,Pizza Place,Pizza Place Highland",4.5,Proto's Pizza-Denver,2
AVzA2N-aFcQ3k02bBYBJ,26111 Bouquet Canyon Rd,91350,34.41796,-118.54186,Santa Clarita,CA,"Pizza,Restaurant,Pizza Place",,,
AVwc4RpekufWRAb5z_Gj,2702 E Cesar Chavez St,78702,30.253574,-97.713899,Austin,TX,"Restaurant,Pizza Place",,,
AVwdi0qdIN2L1WUfw24j,15745 N Hayden Rd,85260,33.628825,-111.893848,Scottsdale,AZ,"Restaurant,Pizza Place",,,
AVwd1DkkByjofQCxs3tZ,92 W Market St,14830,42.143876,-77.058249,Corning,NY,"Restaurant,Pizza Place",,,
AV0Y4BC53D1zeR_xD0SU,8470 Us Highway 42,41042,38.977811,-84.65763100000002,Florence,KY,"Restaurant,Pizza Place",,,
AV0Y4ASmFcQ3k02bEN55,6930 Madisonville Rd,45227,39.145886,-84.37496,Cincinnati,OH,"Restaurant,Pizza Place",4.4,Mio's Pizzeria,2
AVwdhNTjIN2L1WUfwnHj,4615 Park Blvd,92116,32.7613,-117.14616399999998,San Diego,CA,"Restaurant,Pizza Place",4.6,Red House Pizza,2
AVwdgM5VkufWRAb56iPS,1862 Divisadero St,94115,37.787031,-122.439986,San Francisco,CA,"Pizza,Restaurant,Italian,Pizza Place",,,
AVwcyre-IN2L1WUfo72u,1099 Ole Berry Dr,24210,36.695998,-82.008617,Abingdon,VA,"Restaurant,Art Gallery,Pizza Place,Pizza Place and Art Gallery",,,
AVzBHk8z-gnIPe8DSkDW,5996 Stetson Hills Blvd,80923,38.91337100000001,-104.716324,Colorado Springs,CO,"Restaurant,Pizza Place,Restaurants",3.6,Louie's Pizza,1
AVwdTdPG_7pvs4fz4d6k,1524 Church St,30030,33.791834,-84.285924,Decatur,GA,"Restaurant,Pizza Place",4,Moe's Southwest Grill,1
AVwecratkufWRAb5DAo8,1301 E Robinson Ave,72764,36.167017,-94.122206,Springdale,AR,"Restaurant,Pizza Place",3.9,Mazzio's Italian Eatery,2
AV1tgL36IxWefVJwg7eN,511 SE Washington Blvd,74006,36.749304,-95.935558,Bartlesville,OK,"Restaurant,Pizza Place",4.1,Mazzio's Italian Eatery,2
AVweJKw7IN2L1WUf2XME,40 E Main St,11787,40.855399,-73.19282,Smithtown,NY,"Restaurant,Pizza Place",,,
AVwcq-e1kufWRAb5xw-0,6000 Glades Rd,33431,26.368129,-80.13471700000002,Boca Raton,FL,"Restaurant,American Restaurant,Pizza Place and American Restaurant,Pizza Place",,,
AVzA3vkKFcQ3k02bBYsQ,62 W 48th St,10036,40.758351,-73.980611,New York,NY,"Pizza,Restaurant,Breakfast & Brunch,Pizza Place",,,
AVwc869XByjofQCxj-Nz,6501 E Greenway Pkwy,85254,33.624157000000004,-111.942428,Scottsdale,AZ,"Pizza,Restaurant,Pizza Place",4.3,Subway,1
AVwePjAFkufWRAb5BOxR,6611 Clayton Rd,63117,38.634426,-90.314864,Saint Louis,MO,"Restaurant,Pizza Place",,,
AVwciqVMByjofQCxfZZq,8949 Bay Pkwy,11214,40.595262,-74.00073499999998,Brooklyn,NY,"Restaurant,Pizza Place,Pizza Place Gravesend",,,
AVwcxkN8IN2L1WUfowcG,1116 Polk St,94109,37.787076,-122.419947,San Francisco,CA,"Restaurant,Pizza Place Lower Nob Hill,Pizza Place",4.1,Mustafio's Pizza,1
AVweK6FdByjofQCxv42T,19300 Rinaldi St,91327,34.273601,-118.554922,Northridge,CA,"Restaurant,Pizza Place Porter Ranch,Counselor,Pizza Place,Healthcare Provider",,,
AVwdg6J7kufWRAb56o5Y,2395 York Rd,18929,40.25933,-75.08487,Jamison,PA,"Restaurant,Pizza Place",3.6,McDonald's,1
AVwcuq6i_7pvs4fzyU5r,66 Main St,10707,40.950061,-73.82670999999998,Tuckahoe,NY,"Restaurant,Pizza Place",4.1,Villaggio Pizzeria,1
AVwdN9xUIN2L1WUftdDt,1985 W Happy Valley Rd,85085,33.712927,-112.106657,Phoenix,AZ,"Restaurant,Pizza Restaurants,Pizza Place,Italian Restaurants",4.1,Streets of New York,2
AVwdH1nYByjofQCxlupB,5618 Folsom Blvd,95819,38.558459,-121.438072,Sacramento,CA,"Restaurant,Pizza Place",,,
AWEKVgBvRxPSIh2RrOqJ,6 Glenwood Ave,13421,43.078273,-75.641838,Oneida,NY,"Restaurant,Pizza Place",,,
AWEKUydU3-Khe5l_edBW,5330 Salem Ave,45426,39.82196500000001,-84.28839,Dayton,OH,"Restaurant,Pizza Place",4,Little Caesars Pizza,1
AVweZevG_7pvs4fzCnpB,2250 Harding Hwy,45804,40.73076500000001,-84.064219,Lima,OH,"Restaurant,Pizza Place",,,
AWEKTwbZa4HuVbedMB00,708a N Riverside Dr,87532,35.997199,-106.064588,Española,NM,"Restaurant,Pizza Place",,,
AVwd1MxmIN2L1WUfzmhz,2123 S Madison St,47302,40.176175,-85.38167800000002,Muncie,IN,"Restaurant,Pizza Place",,,
AVyispSKl8hL2jjQyP_c,1209 N Wells St,60610,41.904234,-87.63430699999998,Chicago,IL,"Restaurant,Pizza Place",4.5,Happy Camper Pizzeria,2
AVwcf90sIN2L1WUflncR,25101 N Lake Pleasant Pkwy,85383,33.711566999999995,-112.271371,Peoria,AZ,"Restaurant,Pizza Place",3.9,Papa John's Pizza,1
AVwc-V-PByjofQCxkMSj,3306 Columbus St,43123,39.88297,-83.0909,Grove City,OH,"Pizza,Caterers,Pizza Place,Restaurants,Italian Restaurants",,,
AVwcrS0bIN2L1WUfnqNx,1132 W Taylor St,60607,41.869442,-87.65549,Chicago,IL,Pizza Place,4.3,Big G's Pizza,1
AVweZoBR_7pvs4fzCo7H,1004 Willis Ave,11507,40.77068239,-73.64815673,Albertson,NY,Pizza Place,4.2,Vincent's Pizzeria,2
AVwcoUKEkufWRAb5xT7m,5201 University Way NE,98105,47.66671,-122.3134,Seattle,WA,"Pizza,Pizza Place,Restaurants,Italian Restaurants",,,
AVwcfMKTByjofQCxex1J,515 S Oxford Valley Rd,19030,40.1696206,-74.84914538,Fairless Hills,PA,Pizza Place,4.4,Julio's Famous Pizzeria,1
AVwcrS4vIN2L1WUfnqOX,2530 W Market St,17404,39.94980118,-76.77790996,York,PA,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",4.3,Genovas Pizza & Restaurant,2
AVzBBVnc3D1zeR_xBEnW,218 Market St,19106,39.949856,-75.14446600000002,Philadelphia,PA,"Pizza,Restaurant,Pizza Place,Restaurants",4,Big Ass Slices,1
AVwcuYDoByjofQCxhe88,3620 Route 378,18015,40.58204,-75.38794,Bethlehem,PA,Pizza Place,,,
AVwcqb6OIN2L1WUfngXw,401 N Hickory Rd,46615,41.681091,-86.19651400000002,South Bend,IN,"Restaurant,Pizza Place",4.2,Polito's Pizza,2
AVwc0unpByjofQCxil2A,6826 E Apple Ave,49442,43.23524318,-86.07675970000003,Muskegon,MI,Pizza Place,4.6,Mr. Scrib's Pizza,2
AVwd3qZ4IN2L1WUfz7gt,3131 Thatcher Ave,60171,41.936525,-87.83600600000003,River Grove,IL,"Restaurant,Pizza Place",4.2,D'Agostino's Pizza and Pub River Grove,2
AVwdOESHIN2L1WUftePB,3457 Holdrege St,68503,40.82784079,-96.67026209,Lincoln,NE,Pizza Place,,,
AVwczyAfIN2L1WUfpIEm,32 Main St,14075,42.71509795,-78.83096409,Hamburg,NY,Pizza Place,4.5,Butera's Craft Beer & Craft Pizza,2
AVwdXZ8lByjofQCxoW02,6235 Goodrich Rd,14032,43.016838,-78.63711500000002,Clarence Center,NY,"Pizza,Pizza Place,Restaurants",4.4,Clarence Pizza Company,2
AVweAu0EByjofQCxufFr,999 W Montauk Hwy,11704,40.68544697,-73.35129982,West Babylon,NY,Pizza Place,,,
AVwcevbVIN2L1WUflZuz,6044 FM 3009,78154,29.60487363,-98.27829212,Schertz,TX,Pizza Place,,,
AVwdMpHtkufWRAb53VID,1455 State Road 436,32707,28.628151300000006,-81.31848335,Casselberry,FL,"Italian Restaurant,Pizza Place",,,
AVweHE_cIN2L1WUf2E1W,954 B St,94541,37.672714,-122.0834,Hayward,CA,"Pizza,Restaurant,Pizza Place,Restaurants",,,
AVwdAJhVkufWRAb51SN3,836 W Indiantown Rd,33458,26.93371897,-80.10878159,Jupiter,FL,"Italian Restaurant,Pizza Place",,,
AVwc6iss_7pvs4fz0Ua0,90 New York 109,11703,40.70488084,-73.34823711,North Babylon,NY,Pizza Place,,,
AVwdK1cv_7pvs4fz2-Vq,64 Manetto Hill Mall,11803,40.78569826,-73.47424446,Plainview,NY,Pizza Place,,,
AVwcwKzeByjofQCxhzHV,4131 FM 528,77546,29.52122846,-95.1613643,Friendswood,TX,Pizza Place,,,
AVwdXdykIN2L1WUfvEYi,3489 Mission St,94110,37.7411235,-122.4225235,San Francisco,CA,"Pizza,Indian Restaurant,Restaurant,Pizza Place,Fusion",4.1,Zante Pizza & Indian Cuisine,2
AVwcgOGXIN2L1WUflpvj,2220 Wildcat Reserve,80129,39.53555771,-105.0149,Littleton,CO,Pizza Place,,,
AVzA2ftKLD2H7whiWGHD,3525 W 3500 S,84119,40.695556,-111.975229,West Valley City,UT,"Restaurant,Pizza Place",,,
AVwda8_IIN2L1WUfvpHg,104 N Elm St,27401,36.07275,-79.78997,Greensboro,NC,"Pizza,Delicatessens,American restaurants,Pizza Place,Restaurants",,,
AVwc2c9NByjofQCxi4L0,401 E Braddock Rd,22301,38.81344473,-77.05597696,Alexandria,VA,Pizza Place,4.4,Lena's Wood-Fired Pizza & Tap,2
AVwct5uE_7pvs4fzyNK7,10001 SW Nimbus Ave,97223,45.447275,-122.789648,Portland,OR,"Restaurant,Pizza Place",,,
AVzA2dZ--gnIPe8DSdcE,50 2nd Ave,10003,40.725307,-73.989947,New York,NY,"Restaurant,Pizza Place",4.4,Proto's Pizza,2
AVzBEQtQFcQ3k02bBdtj,329 Castle Shannon Blvd,15234,40.376106,-80.036625,Pittsburgh,PA,"Restaurant,Pizza Place",3.9,Caliente Pizza & Drafthouse,2
AVwchhGsByjofQCxfLUK,350 E Bell Rd,85022,33.64175,-112.069405,Phoenix,AZ,"Pizza,Restaurant,Chain Restaurant,Pizza Place",4.1,Flamingo Palace,2
AVwclVcuIN2L1WUfmmaY,1919 W Montrose Ave,60613,41.96149721,-87.67677132,Chicago,IL,Pizza Place,4.3,Chicago's Pizza,2
AVwcmXye_7pvs4fzw5dS,2758 Alki Ave SW,98116,47.5786,-122.4115,Seattle,WA,"Pizza Place,Restaurants,Pizza Place Alki",,,
AVwdFtaQByjofQCxlYvA,1880 Mendocino Ave,95401,38.45832,-122.7168,Santa Rosa,CA,"Pizza,Food and Beverage,Pizza Place,Restaurants",3.5,Subway,1
AVwdb-UN_7pvs4fz55QD,275 S Chickasaw Trl,32825,28.539877,-81.27588,Orlando,FL,"Pizza,Restaurant,Italian,Pizza Place",,,
AV0dSU4e3D1zeR_xEjr6,28630 Harper Ave,48081,42.504138,-82.89801999999997,Saint Clair Shores,MI,"Restaurant,Pizza Place",,,
AVwcqvpWIN2L1WUfnj0O,194 Main St,12561,41.74558177,-74.07830924,New Paltz,NY,Pizza Place,3.8,La Bella Pizza Bistro,1
AVwdTYIXByjofQCxnr4Z,22 E Main St,11730,40.73105,-73.18988399999998,East Islip,NY,Pizza Place,4.5,Bellina's Pizza and Restaurant,1
AVwdYWky_7pvs4fz5R4g,2801 N Lincoln Ave,60657,41.932777,-87.65895,Chicago,IL,"Pizza,Restaurant,Italian,Chain Restaurant,Pizza Place Lakeview,Pizza Place",4.3,Gino's East - Lakeview,2
AVwc4ykZIN2L1WUfp-Yt,3702 N Broadway St,60613,41.949273,-87.648615,Chicago,IL,"Italian Restaurant,Pizza Place and Italian Restaurant,Pizza Place,Restaurants",,,
AWEKUD2NRxPSIh2RrNAV,9432 S Power Rd,85236,33.363197,-111.687682,Higley,AZ,"Restaurant,Pizza Place",,,
AVwdC-I7ByjofQCxk8Su,1201 W Grand Ave,60642,41.89086,-87.65759,Chicago,IL,"Pizza,Restaurant,Pizza Place Fulton Market,Pizza Place",,,
AVwc0tKSByjofQCxiljZ,24270 Novi Rd,48375,42.46747588,-83.47447976,Novi,MI,Pizza Place,4.6,Benito's Pizza Cafe,1
AVwdxT9GkufWRAb59GmW,257 Echo Ave,11789,40.95102792,-72.98250549,Sound Beach,NY,Pizza Place,4.1,Caramia Pizzaria,1
AVwcsYx5kufWRAb5yAmM,2130 E Silver Springs Blvd,34470,29.186539,-82.10923000000003,Ocala,FL,"Restaurant,Pizza Place",4.5,"Blue Highway, a pizzeria",2
AVwdKV59_7pvs4fz25PC,2687 S Woodland Blvd,32720,28.98059308,-81.29700796,DeLand,FL,"Italian Restaurant,Pizza Place",4.7,Angelina's Pizzeria,1
AVwcyNVUIN2L1WUfo2_v,40 E Louther St,17013,40.20265,-77.18766,Carlisle,PA,"Restaurant,Pizza Place",4.7,Seve-N-Dots,1
AVwcu6KgByjofQCxhk9j,508 Larkfield Rd,11731,40.86336322,-73.32149595,East Northport,NY,"Italian Restaurant,Pizza Place",4.5,Chefs of New York,2
AVwdLO-tByjofQCxmSXG,500 N Carpenter Rd,95351,37.643861,-121.029972,Modesto,CA,Pizza Place,4.6,Michael's Pizza Bar and Grill,2
AVwcqtqS_7pvs4fzxqDz,41070 California Oaks Rd,92562,33.56399219,-117.2037489,Murrieta,CA,Pizza Place,4.2,Chili's Grill & Bar,2
AVwc4C5mkufWRAb5z88Z,3823 Union Deposit Rd,17109,40.27948073,-76.82726344,Harrisburg,PA,Pizza Place,,,
AVweX6kd_7pvs4fzCanL,2810 Business Center Dr,77584,29.556607,-95.39258415,Pearland,TX,"Italian Restaurant,Pizza Place",,,
